"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","value","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"html-keyboard-response","590","1885873","0.0-6.0-4.0-1.51","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","111","","",""
"memory-trial","591","1887122","0.0-6.0-4.0-0.52","spark_pilot_norest","8335","8","14","Male","","","false","","","","","247","./assets/img/ocean/memory/30.jpg","definitely_old","memory","","0","","false","","","","","112","1","new",""
"html-keyboard-response","592","1887624","0.0-6.0-4.0-1.52","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","113","","",""
"memory-trial","593","1888760","0.0-6.0-4.0-0.53","spark_pilot_norest","8335","8","14","Male","","","false","","","","","134","./assets/img/ocean/memory/3.jpg","maybe_old","memory","","0","","false","","","","","114","2","new",""
"html-keyboard-response","594","1889261","0.0-6.0-4.0-1.53","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","115","","",""
"memory-trial","595","1890350","0.0-6.0-4.0-0.54","spark_pilot_norest","8335","8","14","Male","","","false","","","","","87","./assets/img/canyon/memory/29.jpg","definitely_old","memory","","10","","true","","","","","116","1","old",""
"html-keyboard-response","596","1890851","0.0-6.0-4.0-1.54","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","117","","",""
"memory-trial","597","1891990","0.0-6.0-4.0-0.55","spark_pilot_norest","8335","8","14","Male","","","false","","","","","137","./assets/img/canyon/memory/32.jpg","definitely_old","memory","","10","","true","","","","","118","1","old",""
"html-keyboard-response","598","1892492","0.0-6.0-4.0-1.55","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","119","","",""
"memory-trial","599","1893566","0.0-6.0-4.0-0.56","spark_pilot_norest","8335","8","14","Male","","","false","","","","","72","./assets/img/canyon/memory/0.jpg","definitely_old","memory","","0","","false","","","","","120","1","new",""
"html-keyboard-response","600","1894068","0.0-6.0-4.0-1.56","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","121","","",""
"memory-trial","601","1895220","0.0-6.0-4.0-0.57","spark_pilot_norest","8335","8","14","Male","","","false","","","","","150","./assets/img/canyon/memory/7.jpg","maybe_new","memory","","10","","true","","","","","122","3","new",""
"html-keyboard-response","602","1895722","0.0-6.0-4.0-1.57","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","123","","",""
"memory-trial","603","1896812","0.0-6.0-4.0-0.58","spark_pilot_norest","8335","8","14","Male","","","false","","","","","88","./assets/img/canyon/memory/5.jpg","definitely_new","memory","","10","","true","","","","","124","4","new",""
"html-keyboard-response","604","1897314","0.0-6.0-4.0-1.58","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","125","","",""
"memory-trial","605","1898622","0.0-6.0-4.0-0.59","spark_pilot_norest","8335","8","14","Male","","","false","","","","","306","./assets/img/canyon/memory/4.jpg","definitely_new","memory","","10","","true","","","","","126","4","new",""
"html-keyboard-response","606","1899124","0.0-6.0-4.0-1.59","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","127","","",""
"memory-trial","607","1900288","0.0-6.0-4.0-0.60","spark_pilot_norest","8335","8","14","Male","","","false","","","","","162","./assets/img/ocean/memory/9.jpg","maybe_new","memory","","0","","false","","","","","128","3","old",""
"html-keyboard-response","608","1900790","0.0-6.0-4.0-1.60","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","129","","",""
"memory-trial","609","1901921","0.0-6.0-4.0-0.61","spark_pilot_norest","8335","8","14","Male","","","false","","","","","129","./assets/img/canyon/memory/1.jpg","definitely_old","memory","","0","","false","","","","","130","1","new",""
"html-keyboard-response","610","1902423","0.0-6.0-4.0-1.61","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","131","","",""
"memory-trial","611","1903760","0.0-6.0-4.0-0.62","spark_pilot_norest","8335","8","14","Male","","","false","","","","","335","./assets/img/ocean/memory/13.jpg","definitely_old","memory","","0","","false","","","","","132","1","new",""
"html-keyboard-response","612","1904262","0.0-6.0-4.0-1.62","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","133","","",""
"memory-trial","613","1905393","0.0-6.0-4.0-0.63","spark_pilot_norest","8335","8","14","Male","","","false","","","","","129","./assets/img/ocean/memory/22.jpg","maybe_new","memory","","10","","true","","","","","134","3","new",""
"html-keyboard-response","614","1905894","0.0-6.0-4.0-1.63","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","135","","",""
"memory-trial","615","1906984","0.0-6.0-4.0-0.64","spark_pilot_norest","8335","8","14","Male","","","false","","","","","88","./assets/img/canyon/memory/13.jpg","maybe_old","memory","","0","","false","","","","","136","2","new",""
"html-keyboard-response","616","1907485","0.0-6.0-4.0-1.64","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","137","","",""
"memory-trial","617","1908558","0.0-6.0-4.0-0.65","spark_pilot_norest","8335","8","14","Male","","","false","","","","","70","./assets/img/ocean/memory/26.jpg","definitely_old","memory","","10","","true","","","","","138","1","old",""
"html-keyboard-response","618","1909060","0.0-6.0-4.0-1.65","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","139","","",""
"memory-trial","619","1910137","0.0-6.0-4.0-0.66","spark_pilot_norest","8335","8","14","Male","","","false","","","","","76","./assets/img/canyon/memory/22.jpg","maybe_new","memory","","10","","true","","","","","140","3","new",""
"html-keyboard-response","620","1910639","0.0-6.0-4.0-1.66","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","141","","",""
"memory-trial","621","1911652","0.0-6.0-4.0-0.67","spark_pilot_norest","8335","8","14","Male","","","false","","","","","12","./assets/img/ocean/memory/35.jpg","definitely_old","memory","","10","","true","","","","","142","1","old",""
"html-keyboard-response","622","1912154","0.0-6.0-4.0-1.67","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","143","","",""
"memory-trial","623","1915627","0.0-6.0-4.0-0.68","spark_pilot_norest","8335","8","14","Male","","","false","","","","","2471","./assets/img/canyon/memory/25.jpg","definitely_old","memory","","0","","false","","","","","144","1","new",""
"html-keyboard-response","624","1916129","0.0-6.0-4.0-1.68","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","145","","",""
"memory-trial","625","1917776","0.0-6.0-4.0-0.69","spark_pilot_norest","8335","8","14","Male","","","false","","","","","645","./assets/img/ocean/memory/19.jpg","definitely_old","memory","","0","","false","","","","","146","1","new",""
"html-keyboard-response","626","1918278","0.0-6.0-4.0-1.69","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","147","","",""
"memory-trial","627","1919474","0.0-6.0-4.0-0.70","spark_pilot_norest","8335","8","14","Male","","","false","","","","","193","./assets/img/canyon/memory/30.jpg","definitely_new","memory","","0","","false","","","","","148","4","old",""
"html-keyboard-response","628","1919975","0.0-6.0-4.0-1.70","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","149","","",""
"memory-trial","629","1921155","0.0-6.0-4.0-0.71","spark_pilot_norest","8335","8","14","Male","","","false","","","","","178","./assets/img/canyon/memory/15.jpg","maybe_new","memory","","0","","false","","","","","150","3","old",""
"html-keyboard-response","630","1921657","0.0-6.0-4.0-1.71","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","151","","",""
"memory-trial","631","1922862","0.0-6.0-4.0-0.72","spark_pilot_norest","8335","8","14","Male","","","false","","","","","204","./assets/img/ocean/memory/23.jpg","definitely_old","memory","","10","","true","","","","","152","1","old",""
"html-keyboard-response","632","1923363","0.0-6.0-4.0-1.72","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","153","","",""
"memory-trial","633","1924371","0.0-6.0-4.0-0.73","spark_pilot_norest","8335","8","14","Male","","","false","","","","","7","./assets/img/canyon/memory/33.jpg","maybe_old","memory","","10","","true","","","","","154","2","old",""
"html-keyboard-response","634","1924873","0.0-6.0-4.0-1.73","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","155","","",""
"memory-trial","635","1925947","0.0-6.0-4.0-0.74","spark_pilot_norest","8335","8","14","Male","","","false","","","","","72","./assets/img/canyon/memory/36.jpg","definitely_new","memory","","0","","false","","","","","156","4","old",""
"html-keyboard-response","636","1926449","0.0-6.0-4.0-1.74","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","157","","",""
"memory-trial","637","1927546","0.0-6.0-4.0-0.75","spark_pilot_norest","8335","8","14","Male","","","false","","","","","96","./assets/img/ocean/memory/2.jpg","definitely_old","memory","","0","","false","","","","","158","1","new",""
"html-keyboard-response","638","1928048","0.0-6.0-4.0-1.75","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","159","","",""
"memory-trial","639","1929465","0.0-6.0-4.0-0.76","spark_pilot_norest","8335","8","14","Male","","","false","","","","","415","./assets/img/ocean/memory/11.jpg","definitely_old","memory","","0","","false","","","","","160","1","new",""
"html-keyboard-response","640","1929966","0.0-6.0-4.0-1.76","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","161","","",""
"memory-trial","641","1931221","0.0-6.0-4.0-0.77","spark_pilot_norest","8335","8","14","Male","","","false","","","","","254","./assets/img/ocean/memory/27.jpg","definitely_new","memory","","0","","false","","","","","162","4","old",""
"html-keyboard-response","642","1931723","0.0-6.0-4.0-1.77","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","163","","",""
"memory-trial","643","1933050","0.0-6.0-4.0-0.78","spark_pilot_norest","8335","8","14","Male","","","false","","","","","325","./assets/img/ocean/memory/21.jpg","definitely_old","memory","","0","","false","","","","","164","1","new",""
"html-keyboard-response","644","1933551","0.0-6.0-4.0-1.78","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","165","","",""
"memory-trial","645","1934555","0.0-6.0-4.0-0.79","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1","./assets/img/ocean/memory/4.jpg","definitely_old","memory","","0","","false","","","","","166","1","new",""
"html-keyboard-response","646","1935057","0.0-6.0-4.0-1.79","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","167","","",""
"memory-trial","647","1936143","0.0-6.0-4.0-0.80","spark_pilot_norest","8335","8","14","Male","","","false","","","","","84","./assets/img/ocean/memory/25.jpg","definitely_old","memory","","10","","true","","","","","168","1","old",""
